,ardrone_predictedPose__batteryPercent,ardrone_predictedPose__droneState,ardrone_predictedPose__dx,ardrone_predictedPose__dy,ardrone_predictedPose__dyaw,ardrone_predictedPose__dz,ardrone_predictedPose__pitch,ardrone_predictedPose__ptamState,ardrone_predictedPose__roll,ardrone_predictedPose__scale,ardrone_predictedPose__scaleAccuracy,ardrone_predictedPose__x,ardrone_predictedPose__y,ardrone_predictedPose__yaw,ardrone_predictedPose__z,vrpn_client_node_ardrone_pose__pose_orientation_w,vrpn_client_node_ardrone_pose__pose_orientation_x,vrpn_client_node_ardrone_pose__pose_orientation_y,vrpn_client_node_ardrone_pose__pose_orientation_z,vrpn_client_node_ardrone_pose__pose_position_x,vrpn_client_node_ardrone_pose__pose_position_y,vrpn_client_node_ardrone_pose__pose_position_z
2016-05-05 05:52:09.162032896,0.0,0.0,0.0340356938541,0.0,0.000173806722159,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.262853264809,-0.110742941499,24.3988609314,0.200279697776,,,,,,,
2016-05-05 05:10:02.063156736,,,,,,,,,,,,,,,,0.999306797981,-0.0362998954952,0.00330412597395,-0.0075693060644,-1.96753716469,0.0790164023638,0.692681372166
2016-05-05 05:52:09.195369984,0.0,0.0,0.0333884656429,0.0,6.66588312015e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.261740803719,-0.110067084432,24.3988647461,0.200586929917,,,,,,,
2016-05-05 05:10:02.073381632,,,,,,,,,,,,,,,,0.999302983284,-0.036436419934,0.00330287287943,-0.00742895901203,-1.96740317345,0.0791094303131,0.693073868752
2016-05-05 05:10:02.073393408,,,,,,,,,,,,,,,,0.999286592007,-0.0368902683258,0.0034973747097,-0.00729139987379,-1.96752011776,0.0791389942169,0.693490207195
2016-05-05 05:52:09.228704256,0.0,0.0,0.0327537767589,0.0,2.60125671048e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.260649472475,-0.109404079616,24.3988647461,0.200886115432,,,,,,,
2016-05-05 05:52:09.262039552,0.0,0.0,0.0321123562753,0.0,9.78766820481e-06,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.259546786547,-0.108734160662,24.3988666534,0.201186195016,,,,,,,
2016-05-05 05:52:09.295406592,0.0,0.0,0.0,0.0,-0.000956423289608,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.258985877037,-0.108393400908,23.3994827271,0.205676928163,,,,,,,
2016-05-05 05:10:02.093857536,,,,,,,,,,,,,,,,0.999284029007,-0.0370761267841,0.00326112611219,-0.00679573882371,-1.96753907204,0.0790755525231,0.693910062313
2016-05-05 05:10:02.093867776,,,,,,,,,,,,,,,,0.999291419983,-0.0368225127459,0.00325228041038,-0.00709671387449,-1.96754276752,0.0790975242853,0.694315552711
2016-05-05 05:52:09.328760832,0.0,0.0,0.0,0.0,-0.000373229268007,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.257981657982,-0.107783302665,23.3994636536,0.206142440438,,,,,,,
2016-05-05 05:52:09.362504192,0.0,0.0,0.0,0.0,-0.000140433810884,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.256966948509,-0.107166841626,23.3994541168,0.20660930872,,,,,,,
2016-05-05 05:10:02.103071488,,,,,,,,,,,,,,,,0.999293208122,-0.0368313603103,0.00333121116273,-0.00675438297912,-1.96755290031,0.0791035890579,0.694728076458
2016-05-05 05:52:09.395403776,0.0,0.0,-0.0501571036875,0.090445831418,0.002104612533,-0.0354609228671,-0.183295711875,3.0,-0.668272078037,1.33515787125,0.533378958702,-0.266372531652,-0.0928387641907,24.6607456207,0.173411086202,,,,,,,
2016-05-05 05:10:02.113286912,,,,,,,,,,,,,,,,0.999300479889,-0.0365485809743,0.00332561181858,-0.00719245197251,-1.96759033203,0.0790906026959,0.695125758648
2016-05-05 05:52:09.428698368,0.0,0.0,-0.0520451851189,0.0911105871201,0.00081389315892,-0.034533303231,-0.144249856472,3.0,-0.525916039944,1.33515787125,0.533378958702,-0.268060922623,-0.0898414179683,24.6607894897,0.17225626111,,,,,,,
2016-05-05 05:52:09.462022144,0.0,0.0,-0.0533235743642,0.0912541076541,0.000304342858726,-0.033602848649,-0.112671978772,3.0,-0.41078722477,1.33515787125,0.533378958702,-0.269853889942,-0.0867398530245,24.6608066559,0.171098008752,,,,,,,
2016-05-05 05:10:02.123490560,,,,,,,,,,,,,,,,0.999290525913,-0.0369088351727,0.00332238082774,-0.00673381984234,-1.96761739254,0.0790467858315,0.695521295071
2016-05-05 05:52:09.495373824,0.0,0.0,-0.0540534369648,0.0909823179245,0.000118518131785,-0.0327240265906,-0.0887118801475,3.0,-0.32343184948,1.33515787125,0.533378958702,-0.271626800299,-0.0837320014834,24.6608142853,0.170003682375,,,,,,,
2016-05-05 05:52:09.528747776,0.0,0.0,-0.0544010847807,0.0904064849019,4.58331815025e-05,-0.0318680033088,-0.0698143839836,3.0,-0.254534035921,1.33515787125,0.533378958702,-0.273417264223,-0.0807383283973,24.6608161926,0.168937981129,,,,,,,
2016-05-05 05:52:09.562109952,0.0,0.0,0.0,0.0652851983905,-0.00034886674257,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.26925444603,-0.0830711275339,24.3306293488,0.167869091034,,,,,,,
2016-05-05 05:10:02.143883264,,,,,,,,,,,,,,,,0.999205887318,-0.0394298061728,0.00350433401763,-0.00455738930032,-1.96740937233,0.078914321959,0.69566488266
2016-05-05 05:10:02.143899136,,,,,,,,,,,,,,,,0.999295175076,-0.0366833470762,0.00327457441017,-0.00726222014055,-1.96769869328,0.0790885388851,0.696629941463
2016-05-05 05:52:09.595370752,0.0,0.0,0.0,0.0640443861485,-0.000136139802635,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.270113557577,-0.0809372514486,24.3306217194,0.166859224439,,,,,,,
2016-05-05 05:10:02.153113344,,,,,,,,,,,,,,,,0.999287188053,-0.036967150867,0.00327192223631,-0.00691755348817,-1.96773636341,0.0789517909288,0.696988165379
2016-05-05 05:52:09.628704256,0.0,0.0,0.0,0.0628269314766,-5.27771699126e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.270956337452,-0.0788439437747,24.3306179047,0.165875777602,,,,,,,
2016-05-05 05:52:09.662032640,0.0,0.0,0.0,0.0603860914707,0.000656063552015,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.271517276764,-0.0774493440986,24.78307724,0.164889410138,,,,,,,
2016-05-05 05:10:02.163321856,,,,,,,,,,,,,,,,0.999281525612,-0.0370951890945,0.00329899787903,-0.00703202839941,-1.96774876118,0.0788932442665,0.697333574295
2016-05-05 05:52:09.695372544,0.0,0.0,0.0,0.0592382028699,0.000256018538494,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.272311866283,-0.0754756033421,24.7830905914,0.163957476616,,,,,,,
2016-05-05 05:10:02.173494272,,,,,,,,,,,,,,,,0.999279379845,-0.0372690930963,0.00306199141778,-0.00651726219803,-1.96757733822,0.0789278224111,0.697685182095
2016-05-05 05:52:09.728736768,0.0,0.0,0.0,0.0581119544804,9.92504355963e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.273091316223,-0.0735393837094,24.7830963135,0.163049936295,,,,,,,
2016-05-05 05:52:09.762530560,0.0,0.0,0.0,0.0569737106562,3.69452427549e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.273878902197,-0.0715829953551,24.7830982208,0.162139698863,,,,,,,
2016-05-05 05:10:02.183737344,,,,,,,,,,,,,,,,0.999326109886,-0.0358136333525,0.0030043174047,-0.00747021101415,-1.96760892868,0.0791203677654,0.698084056377
2016-05-05 05:10:02.183757056,,,,,,,,,,,,,,,,0.999327003956,-0.0357516631484,0.00298730516806,-0.00764978909865,-1.96766853333,0.0791215673089,0.698401272297
2016-05-05 05:52:09.795367424,0.0,0.0,-0.0843483060598,0.0830290392041,-0.000878828926943,0.0,-0.156914070249,3.0,-0.658367574215,1.33515787125,0.533378958702,-0.271150976419,-0.088266544044,24.1820545197,0.175927892327,,,,,,,
2016-05-05 05:10:02.192893952,,,,,,,,,,,,,,,,0.999331533909,-0.0355946868658,0.00309670483693,-0.00774423964322,-1.96763539314,0.079123467207,0.698708951473
2016-05-05 05:52:09.828713728,0.0,0.0,0.0,0.0,2.08230776479e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.258272737265,-0.0976015627384,24.3290863037,0.175724074244,,,,,,,
2016-05-05 05:52:09.862041088,0.0,0.0,0.0,0.0,7.90626199887e-06,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.258649200201,-0.096715554595,24.3290882111,0.175519675016,,,,,,,
2016-05-05 05:10:02.203207168,,,,,,,,,,,,,,,,0.99933463335,-0.0354621782899,0.00305239949375,-0.00797577574849,-1.96772098541,0.0791545435786,0.699067413807
2016-05-05 05:52:09.895371264,0.0,0.0,0.0,0.0,3.05749995277e-06,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.259007632732,-0.0958721041679,24.3290882111,0.175326541066,,,,,,,
2016-05-05 05:10:02.213394176,,,,,,,,,,,,,,,,0.999345123768,-0.0350682325661,0.00311396364123,-0.0083639761433,-1.96773958206,0.0791686326265,0.699394404888
2016-05-05 05:52:09.928715008,0.0,0.0,0.0,0.0,1.17262072763e-06,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.259359359741,-0.0950446128845,24.3290882111,0.175138473511,,,,,,,
2016-05-05 05:52:09.962066432,0.0,0.0,0.0,0.0,-0.000135341804707,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.259620547295,-0.0944133251905,24.2219657898,0.17494982481,,,,,,,
2016-05-05 05:10:02.223679744,,,,,,,,,,,,,,,,0.999315500259,-0.0360547378659,0.00314796599559,-0.00765739288181,-1.96778845787,0.0790203288198,0.699796020985
2016-05-05 05:52:09.995381248,0.0,0.0,0.0,0.0,-5.28150230821e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.259952098131,-0.0936307907104,24.2219619751,0.174771592021,,,,,,,
2016-05-05 05:10:02.233937408,,,,,,,,,,,,,,,,0.999318599701,-0.0359818004072,0.00309117883444,-0.00762945087627,-1.96782648563,0.0790493562818,0.700125873089
2016-05-05 05:10:02.233948160,,,,,,,,,,,,,,,,0.999312639236,-0.0361805073917,0.00309590715915,-0.00745900021866,-1.96782112122,0.0790526196361,0.70045119524
2016-05-05 05:52:10.028700160,0.0,0.0,0.0,0.0,-2.04747429962e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.260277330875,-0.0928631350398,24.2219619751,0.174598038197,,,,,,,
2016-05-05 05:52:10.062045440,0.0,0.0,0.0,0.0,-7.62157242207e-06,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.260605961084,-0.0920874774456,24.2219619751,0.174423962831,,,,,,,
2016-05-05 05:10:02.243159552,,,,,,,,,,,,,,,,0.999315619469,-0.0360789708793,0.00311879417859,-0.00754809845239,-1.96787106991,0.0790420249104,0.700806558132
2016-05-05 05:52:10.095392768,0.0,0.0,0.0,0.0,-2.97419956041e-06,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.26091876626,-0.0913491621614,24.2219600677,0.174259498715,,,,,,,
2016-05-05 05:10:02.253436160,,,,,,,,,,,,,,,,0.99932205677,-0.035883307457,0.00312749296427,-0.00762654887512,-1.96790289879,0.0790763199329,0.701140344143
2016-05-05 05:52:10.128739328,0.0,0.0,0.0,0.0,0.000145099067595,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.261089742184,-0.0909456461668,24.3571243286,0.174099311233,,,,,,,
2016-05-05 05:52:10.162033920,0.0,0.0,0.0,0.0,5.50923032279e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.261392652988,-0.090230666101,24.3571281433,0.173938676715,,,,,,,
2016-05-05 05:52:10.195383296,0.0,0.0,0.0,0.0,2.13052262552e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.261680990458,-0.0895501077175,24.3571281433,0.173786908388,,,,,,,
2016-05-05 05:10:02.273902336,,,,,,,,,,,,,,,,0.999334156513,-0.0354975797236,0.00308381416835,-0.00786159746349,-1.96791243553,0.0791287124157,0.701496005058
2016-05-05 05:52:10.229277952,0.0,0.0,0.0,0.0,7.96676249593e-06,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.261972337961,-0.0888624489307,24.3571300507,0.173634678125,,,,,,,
2016-05-05 05:52:10.262050048,0.0,0.0,-0.0483241789043,0.0843470320106,-0.000268308533123,0.0,-0.136398509145,3.0,-0.677055895329,1.33515787125,0.533378958702,-0.235044658184,-0.0766645669937,24.1704235077,0.170145228505,,,,,,,
2016-05-05 05:10:02.283123968,,,,,,,,,,,,,,,,0.999344885349,-0.0350962914526,0.00301027321257,-0.00830593239516,-1.96793961525,0.0791676789522,0.701870322227
2016-05-05 05:52:10.295473920,0.0,0.0,0.0,0.0,0.000478692090837,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.22024077177,-0.0856258496642,24.4078159332,0.169870838523,,,,,,,
2016-05-05 05:10:02.293358592,,,,,,,,,,,,,,,,0.999320268631,-0.0359062701464,0.00306960660964,-0.00776574574411,-1.96800947189,0.0790042281151,0.702268540859
2016-05-05 05:10:02.293388800,,,,,,,,,,,,,,,,0.999311566353,-0.0362062975764,0.00309688714333,-0.00748755596578,-1.96808588505,0.0789864361286,0.703025877476
2016-05-05 05:52:10.329280256,0.0,0.0,0.0,0.0,0.00018175340665,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.219312354922,-0.0846455544233,24.40782547,0.169595658779,,,,,,,
2016-05-05 05:52:10.362054656,0.0,0.0,-0.0349916853011,0.0990966111422,-0.000559286621865,0.0,-0.109972313046,3.0,-0.684831738472,1.33515787125,0.533378958702,-0.21677185595,-0.0663480907679,24.1169071198,0.158943042159,,,,,,,
2016-05-05 05:10:02.303780096,,,,,,,,,,,,,,,,0.999229609966,-0.0387093052268,0.00339973322116,-0.0055020917207,-1.96799194813,0.0789671763778,0.703282296658
2016-05-05 05:52:10.395440896,0.0,0.0,0.0430937372148,0.0464437156916,-9.81063349172e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.201000466943,-0.074203312397,24.1675376892,0.15801371634,,,,,,,
2016-05-05 05:10:02.312965888,,,,,,,,,,,,,,,,0.999248147011,-0.0381817892194,0.00331822386943,-0.00587211037055,-1.96800553799,0.0790152624249,0.703700602055
2016-05-05 05:52:10.428775936,0.0,0.0,0.0422699302435,0.0455638989806,-3.82844627893e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.199592009187,-0.0726852267981,24.1675357819,0.157108768821,,,,,,,
2016-05-05 05:52:10.462103552,0.0,0.0,0.0414384044707,0.0446740798652,-1.44051755342e-05,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.198169007897,-0.0711512342095,24.1675338745,0.156201139092,,,,,,,
2016-05-05 05:10:02.323221248,,,,,,,,,,,,,,,,0.999347567558,-0.0350135341287,0.00290744099766,-0.00836984440684,-1.96819674969,0.0791609659791,0.704209387302
2016-05-05 05:52:10.495378176,0.0,0.0,0.0406475439668,0.0438264273107,-5.5247119235e-06,0.0,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.196814641356,-0.0696910172701,24.1675338745,0.155343592167,,,,,,,
2016-05-05 05:10:02.333449728,,,,,,,,,,,,,,,,0.999336004257,-0.0354136638343,0.00291737448424,-0.00806647073478,-1.96820938587,0.0790904611349,0.704580008984
2016-05-05 05:52:10.528807936,0.0,0.0,0.0392997935414,0.0422779396176,-1.76823159563e-05,0.0360593609512,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.195811584592,-0.0686296895146,24.1554832458,0.190489962697,,,,,,,
2016-05-05 05:52:10.562090240,0.0,0.0,0.0385303348303,0.041450176388,-6.71375391903e-06,0.0350881963968,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.194488510489,-0.0672063529491,24.1554832458,0.191699400544,,,,,,,
2016-05-05 05:52:10.595424768,0.0,0.0,0.0377977527678,0.0406620763242,-2.59633452515e-06,0.0341703295708,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.193229138851,-0.065851546824,24.1554832458,0.19284209609,,,,,,,
2016-05-05 05:10:02.353878528,,,,,,,,,,,,,,,,0.999321699142,-0.0358845889568,0.00299972947687,-0.00771785946563,-1.96829938889,0.0790034532547,0.704956650734
2016-05-05 05:10:02.353900032,,,,,,,,,,,,,,,,0.999318063259,-0.0360288694501,0.00289424369112,-0.00754445837811,-1.96835839748,0.078901797533,0.705768465996
2016-05-05 05:52:10.629285632,0.0,0.0,0.0370574779809,0.039865706116,-9.7085944617e-07,0.0332496576011,0.0,3.0,0.0,1.33515787125,0.533378958702,-0.19195663929,-0.064482614398,24.1554813385,0.1939881742,,,,,,,
2016-05-05 05:52:10.662101760,0.0,0.0,-0.0745435208082,0.0645484253764,0.000244935741648,0.0,-0.115054219961,5.0,-0.664296984673,1.33515787125,0.533378958702,-0.221687927842,-0.0765862688422,24.3230895996,0.171418428421,,,,,,,
2016-05-05 05:10:02.363163904,,,,,,,,,,,,,,,,0.999330639839,-0.0356289297342,0.00273998989724,-0.0078339939937,-1.96834814548,0.0789703950286,0.706138074398
2016-05-05 05:52:10.695406080,0.0,0.0,0.0,0.0,-0.000481273222249,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207851558924,-0.0855141356587,24.0884017944,0.171283140779,,,,,,,
2016-05-05 05:10:02.373383168,,,,,,,,,,,,,,,,0.999340653419,-0.0352712832391,0.0027826204896,-0.00815324112773,-1.96836566925,0.0790821611881,0.706520140171
2016-05-05 05:52:10.728702720,0.0,0.0,0.0,0.0,-0.000187809360796,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207807540894,-0.0850955694914,24.0883922577,0.171151414514,,,,,,,
2016-05-05 05:52:10.762041856,0.0,0.0,0.0,0.0,-7.06664432073e-05,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207763195038,-0.0846725478768,24.088388443,0.171019285917,,,,,,,
2016-05-05 05:10:02.383609600,,,,,,,,,,,,,,,,0.999326825142,-0.0356891565025,0.00282787694596,-0.00801861658692,-1.96845960617,0.0790448784828,0.706901192665
2016-05-05 05:10:02.383633152,,,,,,,,,,,,,,,,0.999291062355,-0.0368542186916,0.00286703766324,-0.00714438734576,-1.96855092049,0.0788883566856,0.707267165184
2016-05-05 05:52:10.795371520,0.0,0.0,0.0,0.0,0.000424564437708,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207714989781,-0.0843594148755,24.3854503632,0.17089445889,,,,,,,
2016-05-05 05:10:02.393910784,,,,,,,,,,,,,,,,0.999292433262,-0.036804176867,0.00274991779588,-0.00725331250578,-1.9684637785,0.0788211524487,0.707650601864
2016-05-05 05:52:10.828699392,0.0,0.0,0.0,0.0,0.000165679637576,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207671970129,-0.083970926702,24.3854598999,0.170772895217,,,,,,,
2016-05-05 05:52:10.862051840,0.0,0.0,0.0,0.0,6.23397572781e-05,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207628488541,-0.0835783854127,24.3854637146,0.170650973916,,,,,,,
2016-05-05 05:10:02.403130880,,,,,,,,,,,,,,,,0.9993019104,-0.0365308746696,0.00267913891003,-0.00736342929304,-1.96854221821,0.0788580551744,0.70797342062
2016-05-05 05:52:10.895379712,0.0,0.0,0.0,0.0,2.39087148657e-05,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207587093115,-0.0832047387958,24.3854656219,0.170535773039,,,,,,,
2016-05-05 05:10:02.413372416,,,,,,,,,,,,,,,,0.999304711819,-0.036418300122,0.00258683017455,-0.0075616389513,-1.96856081486,0.0788708254695,0.708316683769
2016-05-05 05:52:10.928702208,0.0,0.0,0.0,0.0,9.33000228542e-06,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207546502352,-0.0828382000327,24.3854656219,0.170423597097,,,,,,,
2016-05-05 05:52:10.962038016,0.0,0.0,0.0,0.0,3.51057087755e-06,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207505479455,-0.0824678391218,24.3854656219,0.170311078429,,,,,,,
2016-05-05 05:10:02.423619584,,,,,,,,,,,,,,,,0.99930948019,-0.0362101085484,0.00268850848079,-0.00788388866931,-1.96860206127,0.0788984671235,0.70865291357
2016-05-05 05:52:10.995480832,0.0,0.0,0.0,0.0,-0.000342967658071,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207483336329,-0.0822680145502,24.0270519257,0.170204773545,,,,,,,
2016-05-05 05:10:02.433889536,,,,,,,,,,,,,,,,0.99929869175,-0.0365458130836,0.00272135436535,-0.00769418710843,-1.96868526936,0.078896343708,0.708971500397
2016-05-05 05:52:11.028708864,0.0,0.0,0.0,0.0,-0.000133837776957,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207445904613,-0.0819299817085,24.0270442963,0.170101255178,,,,,,,
2016-05-05 05:52:11.062048768,0.0,0.0,0.0,0.0,-5.03587252751e-05,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207408070564,-0.0815884247422,24.0270404816,0.169997423887,,,,,,,
2016-05-05 05:52:11.095403520,0.0,0.0,0.0,0.0,-1.93137166207e-05,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207372054458,-0.0812633112073,24.0270404816,0.169899314642,,,,,,,
2016-05-05 05:52:11.128701952,0.0,0.0,0.0,0.0,-7.54779603085e-06,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207798734307,-0.0851154103875,24.0265216827,0.169803783298,,,,,,,
2016-05-05 05:52:11.162071808,0.0,0.0,0.0,0.0,8.56430269778e-05,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207946240902,-0.0864471569657,24.1104373932,0.169707968831,,,,,,,
2016-05-05 05:10:02.463661568,,,,,,,,,,,,,,,,0.999298334122,-0.0365634635091,0.00282458891161,-0.00762144941837,-1.96869158745,0.0788941159844,0.709283649921
2016-05-05 05:10:02.463678464,,,,,,,,,,,,,,,,0.999286770821,-0.0368488021195,0.00313801667653,-0.00762847065926,-1.96882772446,0.0788371041417,0.710237443447
2016-05-05 05:52:11.195366144,0.0,0.0,0.0,0.0,3.34208525601e-05,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207937985659,-0.0863726735115,24.1104393005,0.169617429376,,,,,,,
2016-05-05 05:10:02.473922816,,,,,,,,,,,,,,,,0.999201536179,-0.0393630824983,0.00359046575613,-0.00583821954206,-1.96873140335,0.0787235870957,0.710454761982
2016-05-05 05:52:11.228732928,0.0,0.0,0.0,0.0,1.2956224964e-05,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207929894328,-0.0862996056676,24.1104412079,0.169529274106,,,,,,,
2016-05-05 05:52:11.262044672,0.0,0.0,0.0,0.0,-2.88746505248e-05,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207990333438,-0.0868452042341,24.0880756378,0.169440850616,,,,,,,
2016-05-05 05:10:02.483196672,,,,,,,,,,,,,,,,0.999291956425,-0.0365941487253,0.00333588547073,-0.00808738917112,-1.96891963482,0.0788193866611,0.710840284824
2016-05-05 05:10:02.483206144,,,,,,,,,,,,,,,,0.999297142029,-0.0363686531782,0.00338898599148,-0.00843464117497,-1.96895885468,0.0788865238428,0.71115899086
2016-05-05 05:52:11.295366912,0.0,0.0,0.0,0.0,-1.12678817459e-05,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207985877991,-0.0868049412966,24.0880756378,0.169357314706,,,,,,,
2016-05-05 05:10:02.493479936,,,,,,,,,,,,,,,,0.999291300774,-0.036602139473,0.00342509662732,-0.00810053572059,-1.96896207333,0.0788918957114,0.711430728436
2016-05-05 05:52:11.328787968,0.0,0.0,0.0,0.0,-4.36820755567e-06,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207981497049,-0.0867654308677,24.0880756378,0.169275954366,,,,,,,
2016-05-05 05:52:11.362031360,0.0,0.0,0.0,0.0,-1.63801291819e-06,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207976683974,-0.0867219865322,24.0880355835,0.169194325805,,,,,,,
2016-05-05 05:52:11.395379712,0.0,0.0,0.0,0.0,-6.39208963094e-07,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207972452044,-0.0866837278008,24.0880355835,0.169117227197,,,,,,,
2016-05-05 05:10:02.513885696,,,,,,,,,,,,,,,,0.999214529991,-0.0389503240585,0.0038018852938,-0.00624113762751,-1.96882390976,0.0788337141275,0.711573123932
2016-05-05 05:52:11.428709632,0.0,0.0,0.0,0.0,-2.47801466458e-07,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207968294621,-0.0866461917758,24.0880355835,0.169042155147,,,,,,,
2016-05-05 05:52:11.462514432,0.0,0.0,0.0,0.0,-9.22422742633e-08,0.0,0.0,5.0,0.0,1.33515787125,0.533378958702,-0.207964092493,-0.08660826087,24.0880355835,0.168966859579,,,,,,,
2016-05-05 05:10:02.523091712,,,,,,,,,,,,,,,,0.999302387238,-0.0362291224301,0.00356371537782,-0.00834637414664,-1.96903216839,0.0789616182446,0.711999475956
2016-05-05 05:10:02.523121152,,,,,,,,,,,,,,,,0.999299883842,-0.0362318195403,0.00375096290372,-0.00853808782995,-1.96907484531,0.0789814144373,0.71228903532
2016-05-05 05:52:11.495871744,0.0,0.0,-0.096666097641,0.0620524734259,0.00197529327124,0.0,-0.0742346122861,4.0,-0.703779995441,1.33515787125,0.533378958702,-0.224083855748,-0.075945481658,26.0321273804,0.169809266925,,,,,,,
2016-05-05 05:10:02.533323776,,,,,,,,,,,,,,,,0.999284505844,-0.0366774238646,0.00400257576257,-0.00831782631576,-1.9690605402,0.0789527520537,0.712543904781
2016-05-05 05:10:02.533338368,,,,,,,,,,,,,,,,0.999287128448,-0.0365941561759,0.0041386350058,-0.00830570235848,-1.96911859512,0.0789159461856,0.712833046913
2016-05-05 05:52:11.528708352,0.0,0.0,-0.126086071134,0.0854581668973,0.000932906754315,0.0,-0.0716429576278,4.0,-0.717186748981,1.33515787125,0.533378958702,-0.235126852989,-0.0652783960104,26.0885925293,0.16844882071,,,,,,,
2016-05-05 05:52:11.562051584,0.0,0.0,-0.126984462142,0.0858720466495,0.000349840032868,0.0,-0.055966489017,4.0,-0.560256421566,1.33515787125,0.533378958702,-0.239431515336,-0.0623642615974,26.0886135101,0.168312549591,,,,,,,
2016-05-05 05:10:02.543591424,,,,,,,,,,,,,,,,0.99928855896,-0.0365727469325,0.00424448493868,-0.00817566085607,-1.96918690205,0.0788429528475,0.713132560253
2016-05-05 05:52:11.595365120,0.0,0.0,-0.127133175731,0.0858281105757,0.000134905349114,0.0,-0.0440389662981,4.0,-0.440855115652,1.33515787125,0.533378958702,-0.243626132607,-0.059530172497,26.0886211395,0.168183788657,,,,,,,
2016-05-05 05:10:02.553854208,,,,,,,,,,,,,,,,0.999297559261,-0.0363015830517,0.00435805786401,-0.00822353269905,-1.96924006939,0.0787892043591,0.713408529758
2016-05-05 05:52:11.628695808,0.0,0.0,-0.126728475094,0.0854437425733,5.25352515979e-05,0.0,-0.0346739217639,4.0,-0.347105711699,1.33515787125,0.533378958702,-0.247816160321,-0.0567033849657,26.0886230469,0.168058395386,,,,,,,
